"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2018","European Union - 28 countries (2013-2020)","Index, 2020=100","Nominal labour productivity per hour worked","99.7",""
"2018","European Union - 28 countries (2013-2020)","Index, 2015=100","Real labour productivity per person","102.5",""
"2018","European Union - 28 countries (2013-2020)","Index, 2010=100","Compensation per employee",":",""
"2018","European Union - 28 countries (2013-2020)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","European Union - 28 countries (2013-2020)","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","European Union - 28 countries (2013-2020)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","European Union - 28 countries (2013-2020)","Index, 2010=100","Real labour productivity per person","106.5",""
"2018","European Union - 15 countries (1995-2004)","Euro","Compensation per employee","42,381.9",""
"2018","European Union - 15 countries (1995-2004)","Euro","Compensation of employees per hour worked","28.1",""
"2018","European Union - 15 countries (1995-2004)","Euro","Nominal labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Euro","Nominal labour productivity per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Euro","Real labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","National currency","Compensation per employee","42,381.9",""
"2018","European Union - 15 countries (1995-2004)","National currency","Compensation of employees per hour worked","28.1",""
"2018","European Union - 15 countries (1995-2004)","National currency","Nominal labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","National currency","Nominal labour productivity per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","National currency","Real labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS)","Compensation per employee","39,823.3",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS)","Compensation of employees per hour worked","26.4",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","39,071.7",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","25.9",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2015=100","Compensation per employee",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2020=100","Nominal labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2020=100","Nominal labour productivity per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2015=100","Real labour productivity per person","101.8",""
"2018","European Union - 15 countries (1995-2004)","Index, 2010=100","Compensation per employee",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","European Union - 15 countries (1995-2004)","Index, 2010=100","Real labour productivity per person","105.3",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Euro","Compensation per employee",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Euro","Compensation of employees per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Euro","Nominal labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Euro","Nominal labour productivity per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Euro","Real labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","National currency","Compensation per employee",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","National currency","Compensation of employees per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","National currency","Nominal labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","National currency","Nominal labour productivity per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","National currency","Real labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS)","Compensation per employee",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS)","Compensation of employees per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2015=100","Compensation per employee",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2020=100","Nominal labour productivity per person","106.4",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2020=100","Nominal labour productivity per hour worked","110",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2015=100","Real labour productivity per person","101.9",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Compensation per employee",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Real labour productivity per person","105.2",""
"2018","Euro area - 19 countries  (from 2015)","Euro","Compensation per employee","40,795.1",""
"2018","Euro area - 19 countries  (from 2015)","Euro","Compensation of employees per hour worked","27.5",""
"2018","Euro area - 19 countries  (from 2015)","Euro","Nominal labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Euro","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","Euro","Real labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","National currency","Compensation per employee","40,795.1",""
"2018","Euro area - 19 countries  (from 2015)","National currency","Compensation of employees per hour worked","27.5",""
"2018","Euro area - 19 countries  (from 2015)","National currency","Nominal labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","National currency","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","National currency","Real labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Compensation per employee","39,525.2",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Compensation of employees per hour worked","26.6",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","38,779.3",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","26.1",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2015=100","Compensation per employee",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2020=100","Nominal labour productivity per person","106.4",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2020=100","Nominal labour productivity per hour worked","110",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2015=100","Real labour productivity per person","101.9",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2010=100","Compensation per employee",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 19 countries  (from 2015)","Index, 2010=100","Real labour productivity per person","105.2",""
"2018","Euro area - 12 countries (2001-2006)","Euro","Compensation per employee","41,779.2",""
"2018","Euro area - 12 countries (2001-2006)","Euro","Compensation of employees per hour worked","28.3",""
"2018","Euro area - 12 countries (2001-2006)","Euro","Nominal labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Euro","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Euro","Real labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","National currency","Compensation per employee","41,779.2",""
"2018","Euro area - 12 countries (2001-2006)","National currency","Compensation of employees per hour worked","28.3",""
"2018","Euro area - 12 countries (2001-2006)","National currency","Nominal labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","National currency","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","National currency","Real labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Compensation per employee","40,106.4",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Compensation of employees per hour worked","27.2",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","39,349.7",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","26.7",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2015=100","Compensation per employee",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2020=100","Nominal labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2020=100","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2015=100","Real labour productivity per person","101.9",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2010=100","Compensation per employee",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Euro area - 12 countries (2001-2006)","Index, 2010=100","Real labour productivity per person","105.2",""
"2018","Belgium","Euro","Compensation per employee","56,392.6",""
"2018","Belgium","Euro","Compensation of employees per hour worked","39.1",""
"2018","Belgium","Euro","Nominal labour productivity per person",":",""
"2018","Belgium","Euro","Nominal labour productivity per hour worked",":",""
"2018","Belgium","Euro","Real labour productivity per person",":",""
"2018","Belgium","National currency","Compensation per employee","56,392.6",""
"2018","Belgium","National currency","Compensation of employees per hour worked","39.1",""
"2018","Belgium","National currency","Nominal labour productivity per person",":",""
"2018","Belgium","National currency","Nominal labour productivity per hour worked",":",""
"2018","Belgium","National currency","Real labour productivity per person",":",""
"2018","Belgium","Purchasing power standard (PPS)","Compensation per employee","50,807.4",""
"2018","Belgium","Purchasing power standard (PPS)","Compensation of employees per hour worked","35.2",""
"2018","Belgium","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Belgium","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Belgium","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","49,848.9",""
"2018","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","34.5",""
"2018","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Belgium","Index, 2015=100","Compensation per employee",":",""
"2018","Belgium","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Belgium","Index, 2020=100","Nominal labour productivity per person","129.3",""
"2018","Belgium","Index, 2020=100","Nominal labour productivity per hour worked","132.9",""
"2018","Belgium","Index, 2015=100","Real labour productivity per person","100.7",""
"2018","Belgium","Index, 2010=100","Compensation per employee",":",""
"2018","Belgium","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Belgium","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Belgium","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Belgium","Index, 2010=100","Real labour productivity per person","104.5",""
"2018","Bulgaria","Euro","Compensation per employee","9,464.5","p"
"2018","Bulgaria","Euro","Compensation of employees per hour worked","5.7","p"
"2018","Bulgaria","Euro","Nominal labour productivity per person",":",""
"2018","Bulgaria","Euro","Nominal labour productivity per hour worked",":",""
"2018","Bulgaria","Euro","Real labour productivity per person",":",""
"2018","Bulgaria","National currency","Compensation per employee","18,510.7","p"
"2018","Bulgaria","National currency","Compensation of employees per hour worked","11.2","p"
"2018","Bulgaria","National currency","Nominal labour productivity per person",":",""
"2018","Bulgaria","National currency","Nominal labour productivity per hour worked",":",""
"2018","Bulgaria","National currency","Real labour productivity per person",":",""
"2018","Bulgaria","Purchasing power standard (PPS)","Compensation per employee","18,635.9","p"
"2018","Bulgaria","Purchasing power standard (PPS)","Compensation of employees per hour worked","11.2","p"
"2018","Bulgaria","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Bulgaria","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Bulgaria","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","18,284.4","p"
"2018","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","11.0","p"
"2018","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Bulgaria","Index, 2015=100","Compensation per employee",":",""
"2018","Bulgaria","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Bulgaria","Index, 2020=100","Nominal labour productivity per person","47.1",""
"2018","Bulgaria","Index, 2020=100","Nominal labour productivity per hour worked","46.6",""
"2018","Bulgaria","Index, 2015=100","Real labour productivity per person","108.4","p"
"2018","Bulgaria","Index, 2010=100","Compensation per employee",":",""
"2018","Bulgaria","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Bulgaria","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Bulgaria","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Bulgaria","Index, 2010=100","Real labour productivity per person","123.8","p"
"2018","Czechia","Euro","Compensation per employee","19,210.0",""
"2018","Czechia","Euro","Compensation of employees per hour worked","11.0",""
"2018","Czechia","Euro","Nominal labour productivity per person",":",""
"2018","Czechia","Euro","Nominal labour productivity per hour worked",":",""
"2018","Czechia","Euro","Real labour productivity per person",":",""
"2018","Czechia","National currency","Compensation per employee","492,680.1",""
"2018","Czechia","National currency","Compensation of employees per hour worked","283.0",""
"2018","Czechia","National currency","Nominal labour productivity per person",":",""
"2018","Czechia","National currency","Nominal labour productivity per hour worked",":",""
"2018","Czechia","National currency","Real labour productivity per person",":",""
"2018","Czechia","Purchasing power standard (PPS)","Compensation per employee","27,552.7",""
"2018","Czechia","Purchasing power standard (PPS)","Compensation of employees per hour worked","15.8",""
"2018","Czechia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Czechia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Czechia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","27,032.9",""
"2018","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","15.5",""
"2018","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Czechia","Index, 2015=100","Compensation per employee",":",""
"2018","Czechia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Czechia","Index, 2020=100","Nominal labour productivity per person","82.6",""
"2018","Czechia","Index, 2020=100","Nominal labour productivity per hour worked","75.2",""
"2018","Czechia","Index, 2015=100","Real labour productivity per person","105.2",""
"2018","Czechia","Index, 2010=100","Compensation per employee",":",""
"2018","Czechia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Czechia","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Czechia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Czechia","Index, 2010=100","Real labour productivity per person","111.5",""
"2018","Denmark","Euro","Compensation per employee","55,665.0",""
"2018","Denmark","Euro","Compensation of employees per hour worked","40.8",""
"2018","Denmark","Euro","Nominal labour productivity per person",":",""
"2018","Denmark","Euro","Nominal labour productivity per hour worked",":",""
"2018","Denmark","Euro","Real labour productivity per person",":",""
"2018","Denmark","National currency","Compensation per employee","414,882.4",""
"2018","Denmark","National currency","Compensation of employees per hour worked","304.3",""
"2018","Denmark","National currency","Nominal labour productivity per person",":",""
"2018","Denmark","National currency","Nominal labour productivity per hour worked",":",""
"2018","Denmark","National currency","Real labour productivity per person",":",""
"2018","Denmark","Purchasing power standard (PPS)","Compensation per employee","42,463.3",""
"2018","Denmark","Purchasing power standard (PPS)","Compensation of employees per hour worked","31.1",""
"2018","Denmark","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Denmark","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Denmark","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","41,662.2",""
"2018","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","30.6",""
"2018","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Denmark","Index, 2015=100","Compensation per employee",":",""
"2018","Denmark","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Denmark","Index, 2020=100","Nominal labour productivity per person","116.6",""
"2018","Denmark","Index, 2020=100","Nominal labour productivity per hour worked","137.3",""
"2018","Denmark","Index, 2015=100","Real labour productivity per person","103.0",""
"2018","Denmark","Index, 2010=100","Compensation per employee",":",""
"2018","Denmark","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Denmark","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Denmark","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Denmark","Index, 2010=100","Real labour productivity per person","108.2",""
"2018","Germany (until 1990 former territory of the FRG)","Euro","Compensation per employee","43,569.1",""
"2018","Germany (until 1990 former territory of the FRG)","Euro","Compensation of employees per hour worked","32.6",""
"2018","Germany (until 1990 former territory of the FRG)","Euro","Nominal labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Euro","Nominal labour productivity per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","Euro","Real labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","National currency","Compensation per employee","43,569.1",""
"2018","Germany (until 1990 former territory of the FRG)","National currency","Compensation of employees per hour worked","32.6",""
"2018","Germany (until 1990 former territory of the FRG)","National currency","Nominal labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","National currency","Nominal labour productivity per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","National currency","Real labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Compensation per employee","40,785.5",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Compensation of employees per hour worked","30.5",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","40,016.0",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","30.0",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Compensation per employee",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2020=100","Nominal labour productivity per person","104.9",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2020=100","Nominal labour productivity per hour worked","122.8",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Real labour productivity per person","102.2",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Compensation per employee",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Real labour productivity per person","106.1",""
"2018","Estonia","Euro","Compensation per employee","21,795.3",""
"2018","Estonia","Euro","Compensation of employees per hour worked","12.1",""
"2018","Estonia","Euro","Nominal labour productivity per person",":",""
"2018","Estonia","Euro","Nominal labour productivity per hour worked",":",""
"2018","Estonia","Euro","Real labour productivity per person",":",""
"2018","Estonia","National currency","Compensation per employee","21,795.3",""
"2018","Estonia","National currency","Compensation of employees per hour worked","12.1",""
"2018","Estonia","National currency","Nominal labour productivity per person",":",""
"2018","Estonia","National currency","Nominal labour productivity per hour worked",":",""
"2018","Estonia","National currency","Real labour productivity per person",":",""
"2018","Estonia","Purchasing power standard (PPS)","Compensation per employee","27,900.9",""
"2018","Estonia","Purchasing power standard (PPS)","Compensation of employees per hour worked","15.5",""
"2018","Estonia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Estonia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Estonia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","27,374.5",""
